image_path,user_id,vehicle_location,user_location,label
data\face\lfw-deepfunneled/Colin_Powell/Colin_Powell_0190.jpg,309,40.90232084866734;-74.21726303455125,40.748907865549576;-73.96792952910936,0
data\face\lfw-deepfunneled/Tony_Blair/Tony_Blair_0143.jpg,1588,40.75063663317335;-73.96950267126334,40.75061348968181;-73.96968123354829,1
data\face\lfw-deepfunneled/Mike_Holmgren/Mike_Holmgren_0002.jpg,1126,40.75800380673024;-73.98550562614756,40.74912472763579;-73.96805010915458,0
data\face\lfw-deepfunneled/David_Beckham/David_Beckham_0024.jpg,338,40.712568722421295;-74.00609255919652,40.74863589504332;-73.96802529033307,0
data\face\lfw-deepfunneled/Trent_Lott/Trent_Lott_0011.jpg,1597,40.71032761358695;-74.0072016004856,40.75712422537429;-73.98622224953395,0
data\face\lfw-deepfunneled/Steve_Backley/Steve_Backley_0001.jpg,1509,40.75578633960836;-73.98601295386881,40.71437283663944;-74.00527863786088,0
data\face\lfw-deepfunneled/George_Robertson/George_Robertson_0016.jpg,527,40.75844060530752;-73.98469519732785,40.75828060949224;-73.98469846024236,1
data\face\lfw-deepfunneled/Laurent_Gbagbo/Laurent_Gbagbo_0002.jpg,937,40.74723113254698;-73.96954545970995,40.75830369041186;-73.98591478841324,0
data\face\lfw-deepfunneled/Giuseppe_Gibilisco/Giuseppe_Gibilisco_0004.jpg,546,40.749612624558864;-73.96932055437236,40.74971405659696;-73.96955828968468,1
data\face\lfw-deepfunneled/Thabo_Mbeki/Thabo_Mbeki_0004.jpg,1544,40.71203129109314;-74.0056812200705,40.71206520186509;-74.00564255560681,1
data\face\lfw-deepfunneled/Prince_Willem-Alexander/Prince_Willem-Alexander_0001.jpg,1297,40.71324949486875;-74.00587255304687,40.713328362647566;-74.00579065860651,1
data\face\lfw-deepfunneled/Jennifer_Connelly/Jennifer_Connelly_0002.jpg,722,40.71108861803793;-74.00630549056865,40.71104613352248;-74.00621983780354,1
data\face\lfw-deepfunneled/Robert_Kocharian/Robert_Kocharian_0004.jpg,1386,40.75807528556896;-73.98540442471534,40.75012466762143;-73.97028581399643,0
data\face\lfw-deepfunneled/Albert_Costa/Albert_Costa_0004.jpg,34,40.75942433209934;-73.98558093228058,40.51581001911873;-74.14489965938024,0
data\face\lfw-deepfunneled/Carly_Fiorina/Carly_Fiorina_0001.jpg,233,40.758050767891696;-73.98563502148984,40.75806133807734;-73.98551964443594,1
data\face\lfw-deepfunneled/Megawati_Sukarnoputri/Megawati_Sukarnoputri_0011.jpg,1082,40.75964474562823;-73.98538465040846,40.71288688708283;-74.00610589798629,0
data\face\lfw-deepfunneled/Kevin_Spacey/Kevin_Spacey_0002.jpg,890,40.74894415894238;-73.96824984338208,40.74890018616712;-73.96811823924914,1
data\face\lfw-deepfunneled/Tommy_Thompson/Tommy_Thompson_0002.jpg,1584,40.74744032695967;-73.97081616432786,40.63268486656017;-73.88722229592878,0
data\face\lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0053.jpg,392,40.749172598424465;-73.9681289912079,40.74902839820066;-73.9681395223912,1
data\face\lfw-deepfunneled/Jennifer_Capriati/Jennifer_Capriati_0026.jpg,721,40.74605693904131;-73.96638668578085,40.74610168234838;-73.96645701843082,1
data\face\lfw-deepfunneled/Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0047.jpg,994,40.71343146096644;-74.00455637538758,40.79384723476566;-74.14869081090843,0
data\face\lfw-deepfunneled/Spencer_Abraham/Spencer_Abraham_0003.jpg,1498,40.71089857932028;-74.00622760063763,40.75755163462192;-73.98584662827236,0
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0185.jpg,532,40.71273030165934;-74.0059079593353,40.71279740933972;-74.00599169386133,1
data\face\lfw-deepfunneled/John_Ashcroft/John_Ashcroft_0048.jpg,769,40.74758656656214;-73.96618499648822,40.74743695095909;-73.9660447381021,1
data\face\lfw-deepfunneled/Amelie_Mauresmo/Amelie_Mauresmo_0021.jpg,70,40.751296957825915;-73.96960923159337,40.75126705626058;-73.96965171043198,1
data\face\lfw-deepfunneled/Marty_Mornhinweg/Marty_Mornhinweg_0003.jpg,1064,40.63937789973431;-74.01744750414942,40.71274100577204;-74.00610521965469,0
data\face\lfw-deepfunneled/Kofi_Annan/Kofi_Annan_0018.jpg,908,40.74900632714313;-73.9680882493344,40.75783110355723;-73.98589265853921,0
data\face\lfw-deepfunneled/Ann_Veneman/Ann_Veneman_0002.jpg,92,40.74762014062274;-73.96660809703783,40.74758259488949;-73.96655706507067,1
data\face\lfw-deepfunneled/Tiger_Woods/Tiger_Woods_0015.jpg,1557,40.50096595714575;-73.86453737182534,40.75688911347991;-73.98768791630177,0
data\face\lfw-deepfunneled/Ralf_Schumacher/Ralf_Schumacher_0007.jpg,1316,40.75972219558534;-73.98629635295364,40.75123124063107;-73.96671903603517,0
data\face\lfw-deepfunneled/Jacques_Chirac/Jacques_Chirac_0028.jpg,656,40.592975165249406;-74.16529239820234,40.59296682043719;-74.1653784945809,1
data\face\lfw-deepfunneled/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0024.jpg,127,40.71391279592357;-74.0067722418335,40.74905467145599;-73.96823239665427,0
data\face\lfw-deepfunneled/Bill_McBride/Bill_McBride_0009.jpg,164,40.607372251204175;-74.08641896550066,40.71286150672184;-74.00603482152337,0
data\face\lfw-deepfunneled/Antonio_Banderas/Antonio_Banderas_0003.jpg,103,40.74897410838515;-73.96814989565043,40.71287602657954;-74.00622082137374,0
data\face\lfw-deepfunneled/Robert_Kocharian/Robert_Kocharian_0005.jpg,1386,40.85846343059633;-74.2492701422526,40.85852396935356;-74.24943766449154,1
data\face\lfw-deepfunneled/Tom_Ridge/Tom_Ridge_0024.jpg,1579,40.75677394695944;-73.98546714046142,40.71347619722723;-74.0050792004808,0
data\face\lfw-deepfunneled/Mary_Carey/Mary_Carey_0001.jpg,1067,40.7489639102285;-73.96768379763489,40.749072927611074;-73.96775132566866,1
data\face\lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0049.jpg,537,40.74888396719535;-73.96805540323861,40.75806908052832;-73.98598011906051,0
data\face\lfw-deepfunneled/Hosni_Mubarak/Hosni_Mubarak_0001.jpg,624,40.756704285913386;-73.98534468779371,40.74885107784331;-73.96791809646204,0
data\face\lfw-deepfunneled/Conchita_Martinez/Conchita_Martinez_0002.jpg,311,40.749009338578574;-73.96793040505075,40.74902839820066;-73.9681395223912,1
data\face\lfw-deepfunneled/Vaclav_Havel/Vaclav_Havel_0008.jpg,1605,40.7495432247505;-73.96696034158911,40.71282050416979;-74.00569991744585,0
data\face\lfw-deepfunneled/Tony_Blair/Tony_Blair_0011.jpg,1588,40.71286150672184;-74.00603482152337,40.84640059931496;-73.77741944008248,0
data\face\lfw-deepfunneled/Tony_Blair/Tony_Blair_0007.jpg,1588,40.757776534263805;-73.9848761047991,40.71287578327161;-74.00513315429735,0
data\face\lfw-deepfunneled/Cesar_Gaviria/Cesar_Gaviria_0003.jpg,251,40.74881436433128;-73.96829657601342,40.75944476582554;-74.2160486136638,0
data\face\lfw-deepfunneled/Serena_Williams/Serena_Williams_0031.jpg,1468,40.75786255414239;-73.98332936523356,40.75769406349448;-73.98329801765296,1
data\face\lfw-deepfunneled/Rainer_Schuettler/Rainer_Schuettler_0001.jpg,1315,40.74875991983677;-73.96794492442682,40.75826841086158;-73.98548726240092,0
data\face\lfw-deepfunneled/Nicole_Kidman/Nicole_Kidman_0008.jpg,1198,40.83308846886313;-73.93671215264061,40.83330669329714;-73.93679382323346,1
data\face\lfw-deepfunneled/Vanessa_Incontrada/Vanessa_Incontrada_0003.jpg,1611,40.75788890373288;-73.9851037113673,40.74890236879517;-73.96800445761372,0
data\face\lfw-deepfunneled/Zinedine_Zidane/Zinedine_Zidane_0003.jpg,1678,40.758163962297544;-73.98582499940542,40.75836407429207;-73.9858510536501,1
data\face\lfw-deepfunneled/Bill_Frist/Bill_Frist_0004.jpg,161,40.75800048607584;-73.98462609117344,40.75075268273292;-73.96848013797143,0
data\face\lfw-deepfunneled/Lina_Krasnoroutskaya/Lina_Krasnoroutskaya_0001.jpg,968,40.75603147191713;-73.98580345005145,40.756075511250806;-73.9857152503617,1
data\face\lfw-deepfunneled/Oxana_Fedorova/Oxana_Fedorova_0001.jpg,1221,40.75762222462585;-73.98563061279327,40.74917283222734;-73.96786653777852,0
data\face\lfw-deepfunneled/Joseph_Deiss/Joseph_Deiss_0003.jpg,837,40.75646746778819;-73.984660602601,40.75644620058453;-73.98457344404663,1
data\face\lfw-deepfunneled/Win_Aung/Win_Aung_0001.jpg,1652,40.75745978145095;-73.98414688069505,40.75752542806565;-73.98423510721707,1
data\face\lfw-deepfunneled/Joseph_Biden/Joseph_Biden_0002.jpg,835,40.712743575774894;-74.00647151241405,40.71272407779081;-74.0066301664122,1
data\face\lfw-deepfunneled/Richard_Sambrook/Richard_Sambrook_0002.jpg,1349,40.75814528473718;-73.98474546444938,40.75813798120251;-73.98503088227284,1
data\face\lfw-deepfunneled/Dennis_Hastert/Dennis_Hastert_0001.jpg,364,40.71347090630568;-74.00756251542101,40.7135191608576;-74.00758012334477,1
data\face\lfw-deepfunneled/Howard_Dean/Howard_Dean_0004.jpg,625,40.74918563583488;-73.96732617191807,40.75709491533488;-73.98432583395288,0
data\face\lfw-deepfunneled/Justin_Timberlake/Justin_Timberlake_0002.jpg,860,40.74743695095909;-73.9660447381021,40.757759545716894;-73.98341130502868,0
data\face\lfw-deepfunneled/Joe_Calzaghe/Joe_Calzaghe_0001.jpg,759,40.73504797922576;-74.06613480822662,40.7131506437626;-74.00620039668999,0
data\face\lfw-deepfunneled/Jolanta_Kwasniewski/Jolanta_Kwasniewski_0001.jpg,812,40.71442729206763;-74.00441394754193,40.75785936409408;-73.98508253764444,0
data\face\lfw-deepfunneled/Joan_Claybrook/Joan_Claybrook_0001.jpg,755,40.802406739122134;-73.93162399347679,40.80247040659888;-73.93154555721458,1
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0184.jpg,532,40.74882066254208;-73.96819523984027,40.71181118048616;-74.0057333748406,0
data\face\lfw-deepfunneled/Jean_Charest/Jean_Charest_0013.jpg,709,40.74953431827013;-73.97216133026399,40.71362194426163;-74.00641019636969,0
data\face\lfw-deepfunneled/Marina_Anissina/Marina_Anissina_0002.jpg,1029,40.749833104985456;-73.9660066000207,40.71448395938065;-74.00662874291275,0
data\face\lfw-deepfunneled/Kristin_Davis/Kristin_Davis_0002.jpg,912,40.712816629622694;-74.0063558747318,40.7127408364253;-74.00627930646037,1
data\face\lfw-deepfunneled/Tom_Craddick/Tom_Craddick_0002.jpg,1570,40.87209427529679;-73.99817352672615,40.87202472561429;-73.99806847569022,1
data\face\lfw-deepfunneled/Steffi_Graf/Steffi_Graf_0002.jpg,1504,40.7575961512591;-73.98542554782846,40.75763949002082;-73.98531959579375,1
data\face\lfw-deepfunneled/Hugh_Grant/Hugh_Grant_0001.jpg,629,40.71247982733051;-74.0062773156017,40.71256068337972;-74.00626990752237,1
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0315.jpg,532,40.712794027091455;-74.00600376286702,40.74880937322438;-73.96808464829171,0
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0054.jpg,532,40.714585777343245;-74.00733095858182,40.71442208308953;-74.00732129546674,1
data\face\lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0084.jpg,537,40.71444010469626;-74.00587902398584,40.71452314838144;-74.00582469592649,1
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0475.jpg,532,40.75792165139675;-73.98509777285571,40.7578850055247;-73.98523768355523,1
data\face\lfw-deepfunneled/Paul_Hogan/Paul_Hogan_0002.jpg,1248,40.74895901300817;-73.96801248850196,40.74885237984123;-73.96800462188207,1
data\face\lfw-deepfunneled/Paul_Bremer/Paul_Bremer_0008.jpg,1243,40.72042755635126;-73.91945414541348,40.75888340214132;-73.98770478542241,0
data\face\lfw-deepfunneled/Drew_Barrymore/Drew_Barrymore_0002.jpg,401,40.71206601540607;-74.00678127508112,40.7121085428139;-74.006822893155,1
data\face\lfw-deepfunneled/Chanda_Rubin/Chanda_Rubin_0001.jpg,255,40.74884025864876;-73.96812662259116,40.75770572412971;-73.98453021407205,0
data\face\lfw-deepfunneled/John_Edwards/John_Edwards_0007.jpg,775,40.71272871726494;-74.00593621738899,40.75798551968735;-73.9849971115817,0
data\face\lfw-deepfunneled/Venus_Williams/Venus_Williams_0014.jpg,1614,40.71231718739427;-74.00725139966607,40.71234442135192;-74.0072192353855,1
data\face\lfw-deepfunneled/Adam_Sandler/Adam_Sandler_0004.jpg,10,40.75653836572978;-73.98312107411454,40.71273940435226;-74.00572925204351,0
data\face\lfw-deepfunneled/Angela_Merkel/Angela_Merkel_0003.jpg,88,40.74899154785639;-73.9681536975375,40.74894363052236;-73.96822328394991,1
data\face\lfw-deepfunneled/Paradorn_Srichaphan/Paradorn_Srichaphan_0005.jpg,1225,40.74866987129372;-73.96800289414537,40.71390461066034;-74.00441431259996,0
data\face\lfw-deepfunneled/Steve_Lavin/Steve_Lavin_0003.jpg,1511,40.757878975088495;-73.98521046065676,40.74881434097271;-73.96803619718354,0
data\face\lfw-deepfunneled/Queen_Elizabeth_II/Queen_Elizabeth_II_0007.jpg,1308,40.71279916581405;-74.00603632410909,40.74875358628932;-73.96794972462446,0
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0035.jpg,532,40.74957046933418;-73.9670016225854,40.71272871726494;-74.00593621738899,0
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0507.jpg,532,40.745651116538255;-73.96737518642281,40.74565177762143;-73.96754304555549,1
data\face\lfw-deepfunneled/Jean_Chretien/Jean_Chretien_0047.jpg,710,40.71473890487222;-74.00403766388327,40.75126060132483;-73.96731496798391,0
data\face\lfw-deepfunneled/Tony_Blair/Tony_Blair_0075.jpg,1588,40.714390998044635;-74.00456532047671,40.71442729206763;-74.00441394754193,1
data\face\lfw-deepfunneled/Federico_Trillo/Federico_Trillo_0003.jpg,468,40.71170914524197;-74.00615933224077,40.75795403801092;-73.98563102442775,0
data\face\lfw-deepfunneled/Donna_Shalala/Donna_Shalala_0002.jpg,394,40.711795487193754;-74.00633412776638,40.71179574175007;-74.006396056643,1
data\face\lfw-deepfunneled/Kim_Dae-jung/Kim_Dae-jung_0004.jpg,896,40.71307630277092;-74.00552705404887,40.74957046933418;-73.9670016225854,0
data\face\lfw-deepfunneled/Dan_Morales/Dan_Morales_0002.jpg,327,40.68449208469113;-73.86675478576399,40.684528079670905;-73.86674153223927,1
data\face\lfw-deepfunneled/Mick_Jagger/Mick_Jagger_0003.jpg,1120,40.7584139917874;-73.98505497968024,40.758402587043626;-73.98492576606422,1
data\face\lfw-deepfunneled/Juan_Carlos_Ferrero/Juan_Carlos_Ferrero_0002.jpg,840,40.58528018900326;-74.21825980907256,40.74908956660617;-73.96796547204552,0
data\face\lfw-deepfunneled/Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0005.jpg,127,40.712173812993996;-74.00495409074765,40.71211140431713;-74.00488918195119,1
data\face\lfw-deepfunneled/Bill_Clinton/Bill_Clinton_0022.jpg,160,40.71263929454091;-74.00568193263611,40.71275012821899;-74.00570742817328,1
data\face\lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0015.jpg,537,40.71301080611148;-74.00618575753884,40.71296737265591;-74.00619227364592,1
data\face\lfw-deepfunneled/John_Negroponte/John_Negroponte_0008.jpg,788,40.56280635176015;-74.04893192617027,40.71277556182159;-74.00596466091578,0
data\face\lfw-deepfunneled/Jeremy_Shockey/Jeremy_Shockey_0002.jpg,731,40.71370908221185;-74.00568182291295,40.713662321634885;-74.00565017580311,1
data\face\lfw-deepfunneled/Jose_Maria_Aznar/Jose_Maria_Aznar_0010.jpg,829,40.74586697895281;-73.96906887942471,40.74600174925621;-73.96901322176556,1
data\face\lfw-deepfunneled/George_W_Bush/George_W_Bush_0162.jpg,532,40.750036494309406;-73.96801127304641,40.75709491533488;-73.98432583395288,0
data\face\lfw-deepfunneled/Harrison_Ford/Harrison_Ford_0011.jpg,591,40.75834895367494;-73.98632445636122,40.75827908346048;-73.98633901512733,1
data\face\lfw-deepfunneled/Angela_Merkel/Angela_Merkel_0001.jpg,88,40.7482757722162;-73.96738372619336,40.75783110355723;-73.98589265853921,0
data\face\lfw-deepfunneled/Cesar_Maia/Cesar_Maia_0002.jpg,252,40.75829919455312;-73.98685321247724,40.7582371803541;-73.98692600227679,1
data\face\lfw-deepfunneled/Edwina_Currie/Edwina_Currie_0003.jpg,419,40.67625145292327;-74.12062709679259,40.67615117718838;-74.12063136315213,1
data\face\lfw-deepfunneled/Pamela_Anderson/Pamela_Anderson_0001.jpg,1224,40.712938183247566;-74.00591601532125,40.71288669470189;-74.00598918949761,1
data\face\lfw-deepfunneled/Donald_Pettit/Donald_Pettit_0001.jpg,391,40.71346249522192;-74.00550198394237,40.71340458705843;-74.00553959343897,1
data\face\lfw-deepfunneled/John_Paul_II/John_Paul_II_0011.jpg,789,40.75841362156143;-73.9855478941408,40.75837605642699;-73.985441952843,1
data\face\lfw-deepfunneled/Gerhard_Schroeder/Gerhard_Schroeder_0037.jpg,537,40.51025545966019;-74.15037452720246,40.76066397705932;-73.98451957156323,0
data\face\lfw-deepfunneled/Heidi_Fleiss/Heidi_Fleiss_0002.jpg,604,40.75823401987396;-73.98542363593415,40.75822326371101;-73.98514674301904,1
data\face\lfw-deepfunneled/Aaron_Peirsol/Aaron_Peirsol_0001.jpg,0,40.75869277682659;-73.98347791117652,40.749090710156175;-73.9678037140646,0
data\face\lfw-deepfunneled/Jiang_Zemin/Jiang_Zemin_0004.jpg,743,40.750624434618246;-73.96721218243097,40.71559551223527;-74.00302401180848,0
data\face\lfw-deepfunneled/Hugo_Chavez/Hugo_Chavez_0017.jpg,630,40.71289008878689;-74.00600996456568,40.758201211958784;-73.98559130758957,0
data\face\lfw-deepfunneled/Justine_Henin/Justine_Henin_0001.jpg,861,40.712653911868216;-74.00713512368401,40.712704620273264;-74.00695964679116,1
data\face\lfw-deepfunneled/Zhu_Rongji/Zhu_Rongji_0008.jpg,1676,40.71330236494711;-74.00603026497755,40.748686835019214;-73.96802206953555,0
data\face\lfw-deepfunneled/Jennifer_Garner/Jennifer_Garner_0006.jpg,723,40.74901363168733;-73.96797767615398,40.7489012100529;-73.96782639264326,1
data\face\lfw-deepfunneled/Naomi_Watts/Naomi_Watts_0021.jpg,1176,40.71296737265591;-74.00619227364592,40.7487158882752;-73.96805658873382,0
data\face\lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0049.jpg,392,40.75799742235395;-73.98526575458486,40.74740920598774;-73.96736971268567,0
data\face\lfw-deepfunneled/Mike_Myers/Mike_Myers_0002.jpg,1131,40.748765691716585;-73.96770167368366,40.758032055286456;-73.98521262246446,0
data\face\lfw-deepfunneled/Bill_Gates/Bill_Gates_0017.jpg,162,40.75694280766713;-73.98371981245572,40.75685102268826;-73.9836563125701,1
data\face\lfw-deepfunneled/Gerry_Adams/Gerry_Adams_0002.jpg,538,40.75579113035863;-73.98572328828584,40.755919714646254;-73.98565685843468,1
data\face\lfw-deepfunneled/Ray_Romano/Ray_Romano_0001.jpg,1325,40.748660317374814;-73.96813892210132,40.71094449525721;-74.00649618383649,0
data\face\lfw-deepfunneled/Robert_Zoellick/Robert_Zoellick_0001.jpg,1393,40.74909912572123;-73.96805791365927,40.74900632714313;-73.9680882493344,1
data\face\lfw-deepfunneled/Edward_Lu/Edward_Lu_0002.jpg,415,40.71216410228399;-74.00689117344574,40.75817721978577;-73.98560744987607,0
data\face\lfw-deepfunneled/Candie_Kung/Candie_Kung_0002.jpg,218,40.75734168983589;-73.98376687707044,40.712747186170446;-74.00632832775597,0
data\face\lfw-deepfunneled/William_Ford_Jr/William_Ford_Jr_0001.jpg,1647,40.75773534574427;-73.98465377211404,40.71180512212812;-74.00610399408637,0
data\face\lfw-deepfunneled/Fayssal_Mekdad/Fayssal_Mekdad_0003.jpg,467,40.75792873237258;-73.98505544887925,40.73658632581548;-73.9217613612351,0
data\face\lfw-deepfunneled/George_HW_Bush/George_HW_Bush_0001.jpg,521,40.74736268129815;-73.96639607042762,40.74742430912346;-73.96651380286748,1
data\face\lfw-deepfunneled/Jose_Manuel_Durao_Barroso/Jose_Manuel_Durao_Barroso_0005.jpg,828,40.757937526062705;-73.98284938524269,40.75804146286839;-73.98280877589295,1
data\face\lfw-deepfunneled/Jose_Maria_Aznar/Jose_Maria_Aznar_0009.jpg,829,40.756957613954036;-73.98510962633414,40.75705932263115;-73.9851348249864,1
data\face\lfw-deepfunneled/Muhammad_Ali/Muhammad_Ali_0010.jpg,1161,40.760571094157214;-73.98502128031748,40.712812076094046;-74.00603149508069,0
data\face\lfw-deepfunneled/Bo_Ryan/Bo_Ryan_0002.jpg,177,40.7487861243777;-73.96801404136583,40.748822520396665;-73.96807751398802,1
data\face\lfw-deepfunneled/Mahmoud_Abbas/Mahmoud_Abbas_0021.jpg,1007,40.74888396719535;-73.96805540323861,40.75817652379849;-73.98534074489328,0
data\face\lfw-deepfunneled/Michael_Phelps/Michael_Phelps_0001.jpg,1106,40.713161722821525;-74.00617237366576,40.7131506437626;-74.00620039668999,1
data\face\lfw-deepfunneled/David_Beckham/David_Beckham_0009.jpg,338,40.758006075816006;-73.98550437456251,40.74725684981406;-73.9671808897303,0
